tax_id,Org_name-new_name,Org_name,GeneID,CurrentID,Status,Symbol,Symbol CAPS,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM,Column1
9031,J,Gallus gallus,373930,0,live,SUMO1,sumo1,"DAP1, GMP1, OFC10, PIC1, SENP2, SMT3, SMT3C, SMT3H3, UBL1, sentrin",small ubiquitin-like modifier 1,small ubiquitin-related modifier 1|GAP modifying protein 1|SMT3 homolog 3|SMT3 suppressor of mif two 3 homolog 1|SUMO-1|ubiquitin-homology domain protein PIC1|ubiquitin-like 1 (sentrin)|ubiquitin-like protein SMT3C|ubiquitin-like protein UBL1,,7,NC_006094.5,11763926,11776176,minus,6,,
9031,J,Gallus gallus,107055404,0,live,SUOX,suox,,sulfite oxidase,sulfite oxidase,,33,NC_008465.4,7079717,7082314,minus,5,,
59894,K,Ficedula albicollis,101814864,0,live,TAF1B,taf1b,,"TATA-box binding protein associated factor, RNA polymerase I subunit B","TATA box-binding protein-associated factor RNA polymerase I subunit B|TATA box binding protein (TBP)-associated factor, RNA polymerase I, B, 63kDa",,3,NC_021674.1,101312741,101361367,plus,16,,
9031,J,Gallus gallus,395499,0,live,TAOK3,taok3,,TAO kinase 3,serine/threonine-protein kinase TAO3|KFC|kinase from chicken|thousand and one amino acid protein 3,,15,NC_006102.5,10106009,10174606,plus,25,,
8996,K,Numida meleagris,110389937,0,live,TARS1,tars1,TARS,threonyl-tRNA synthetase 1,"threonine--tRNA ligase, cytoplasmic",,Z,NC_034438.1,10263191,10279234,plus,19,,
9031,J,Gallus gallus,373988,0,live,TBX5,tbx5,,T-box 5,T-box transcription factor TBX5|T-box protein 5,,15,NC_006102.5,12598201,12638588,plus,11,,
9031,J,Gallus gallus,396241,0,live,TF,tf,"LTFEW, conalbumin, TF",transferrin (ovotransferrin),ovotransferrin|allergen Gal d III|lactotransferrin|ovotransferrin BB type|ovotransferrin BC type|ovotransferrin CC type|serum transferrin,,9,NC_006096.5,4766456,4777205,minus,17,,
9031,J,Gallus gallus,395832,0,live,TGFB1I1,tgfb1i1,PXN,transforming growth factor beta 1 induced transcript 1,paxillin,,15,NC_006102.5,9679781,9721603,plus,20,,
9031,J,Gallus gallus,421352,0,live,TGFB2,tgfb2,TGF-beta-2,transforming growth factor beta 2,transforming growth factor beta-2 proprotein|TGF beta2|transforming growth factor-beta2,,3,NC_006090.5,19449227,19512091,minus,7,,
9031,J,Gallus gallus,396399,0,live,TGFBR2,tgfbr2,,transforming growth factor beta receptor 2,"TGF-beta receptor type-2|TGF-beta receptor type II|TGF-beta type II receptor|TGFR-2|TGFbeta type II receptor|tbetaR-II|transforming growth factor, beta receptor II (70/80kDa)|transforming growth factor-beta receptor type II|transforming growth factor-beta type II receptor",,2,NC_006089.5,39747911,39812095,plus,10,,
8932,K,Columba livia,102085090,0,live,TIMELESS,timeless,,timeless circadian regulator,LOW QUALITY PROTEIN: protein timeless homolog|protein timeless homolog|timeless circadian clock,,Un,,,,,,,
9031,J,Gallus gallus,415548,0,live,TIPIN,tipin,,TIMELESS interacting protein,TIMELESS-interacting protein,,10,NC_006097.5,18896129,18905363,minus,8,,
202946,K,Apteryx mantelli mantelli,106484412,0,live,TJP2,tjp2,,tight junction protein 2,tight junction protein ZO-2,,Un,,,,,,,
9031,J,Gallus gallus,395719,0,live,TK1,tk1,TK,thymidine kinase 1,"thymidine kinase, cytosolic|thymidine kinase 1, soluble",,18,NC_006105.5,9860403,9861812,plus,7,,
28377,A,Anolis carolinensis,100566413,0,live,tmem104,tmem104,,transmembrane protein 104,transmembrane protein 104,,2,NC_014777.1,115617056,115718990,minus,11,,
28377,A,Anolis carolinensis,100553463,0,live,tmem184a,tmem184a,,transmembrane protein 184A,transmembrane protein 184A,,Un,,,,,,,
28377,A,Anolis carolinensis,100559949,0,live,tmem184b,tmem184b,,transmembrane protein 184B,transmembrane protein 184B,,Un,,,,,,,
28377,A,Anolis carolinensis,100566749,0,live,tmem184c,tmem184c,,transmembrane protein 184C,transmembrane protein 184C,,5,NC_014780.1,134094863,134107877,minus,10,,
9031,J,Gallus gallus,418622,0,live,TMEM27,tmem27,CLTRN,transmembrane protein 27,"collectrin|collectrin, amino acid transport regulator",,1,NC_006088.5,123277805,123301686,plus,8,,
28377,A,Anolis carolinensis,100567302,0,live,tmem63c,tmem63c,,transmembrane protein 63C,calcium permeable stress-gated cation channel 1,,1,NC_014776.1,20883355,20984090,minus,27,,
9031,J,Gallus gallus,417672,0,live,TNFAIP1,tnfaip1,,TNF alpha induced protein 1,"BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2|BTB/POZ domain-containing protein TNFAIP1|tumor necrosis factor, alpha-induced protein 1 (endothelial)",,19,NC_006106.5,9451319,9463360,plus,8,,
9031,J,Gallus gallus,395761,0,live,TNNT3,tnnt3,,"troponin T3, fast skeletal type","troponin T, fast skeletal muscle isoforms|fast skeletal muscle troponin T isoform|troponin T type 3 (skeletal, fast)|troponin T variant TnTx7-e16|troponin T3, skeletal, fast",,5,NC_006092.5,14207179,14241384,minus,27,,
94827,K,Tinamus guttatus,104573899,0,live,TOP2A,top2a,N309_02228,DNA topoisomerase II alpha,DNA topoisomerase 2-alpha|topoisomerase (DNA) II alpha,,Un,,,,,,,
28377,A,Anolis carolinensis,100560676,0,live,tpcn1,tpcn1,,two pore segment channel 1,two pore calcium channel protein 1,,Un,,,,,,,
28377,A,Anolis carolinensis,100565414,0,live,tpcn2,tpcn2,,two pore segment channel 2,two pore calcium channel protein 2,,1,NC_014776.1,55921669,55964835,minus,27,,
9031,J,Gallus gallus,421224,0,live,TPCN3,tpcn3,,two-pore calcium channel 3,two-pore calcium channel 3,,3,NC_006090.5,3092562,3106764,plus,20,,
9031,J,Gallus gallus,395799,0,live,TPH1,tph1,,tryptophan hydroxylase 1,tryptophan 5-hydroxylase 1|tryptophan 5-monooxygenase 1|tryptophan hydroxylase 1 (tryptophan 5-monooxygenase),,5,NC_006092.5,12654570,12667395,minus,11,,
9031,J,Gallus gallus,776120,0,live,TPO,tpo,,thyroid peroxidase,thyroid peroxidase,,3,NC_006090.5,92749569,92789803,plus,15,,
9031,J,Gallus gallus,414344,0,live,TRH,trh,Pro-TRH,thyrotropin releasing hormone,thyrotropin releasing hormone|prepro-thyrotropin-releasing hormone|pro-thyrotropin-releasing hormone|prothyroliberin,,12,NC_006099.5,20087096,20111713,plus,7,,
9031,J,Gallus gallus,428445,0,live,TRIM71,trim71,"LIN-41, LIN41",tripartite motif containing 71,"E3 ubiquitin-protein ligase TRIM71|RING-type E3 ubiquitin transferase TRIM71|abnormal cell LINeage LIN-41|lin-41 homolog|protein lin-41 homolog|tripartite motif containing 71, E3 ubiquitin protein ligase|tripartite motif-containing protein 71",,2,NC_006089.5,40474702,40529607,minus,7,,
8592,G,Nerodia sipedon,10964043,0,live,trnA-UGC,trna-ugc,,tRNA,,,MT,NC_015793.1,6408,6472,minus,0,,
8592,G,Nerodia sipedon,10964010,0,live,trnC-GCA,trnc-gca,,tRNA,,,MT,NC_015793.1,6582,6640,minus,0,,
8592,G,Nerodia sipedon,10964014,0,live,trnD-GUC,trnd-guc,,tRNA,,,MT,NC_015793.1,8365,8429,plus,0,,
8592,G,Nerodia sipedon,10964034,0,live,trnE-UUC,trne-uuc,,tRNA,,,MT,NC_015793.1,15390,15451,minus,0,,
8592,G,Nerodia sipedon,10964023,0,live,trnF-GAA,trnf-gaa,,tRNA,,,MT,NC_015793.1,2,63,plus,0,,
8592,G,Nerodia sipedon,10964020,0,live,trnG-UCC,trng-ucc,,tRNA,,,MT,NC_015793.1,10799,10858,plus,0,,
8592,G,Nerodia sipedon,10964027,0,live,trnH-GUG,trnh-gug,,tRNA,,,MT,NC_015793.1,12893,12957,plus,0,,
8592,G,Nerodia sipedon,10964031,0,live,trnI-GAU,trni-gau,,tRNA,,,MT,NC_015793.1,3510,3573,plus,0,,
8592,G,Nerodia sipedon,10964016,0,live,trnK-AAG,trnk-aag,,tRNA,,,MT,NC_015793.1,9116,9178,plus,0,,
8592,G,Nerodia sipedon,10964036,0,live,trnL-UAA,trnl-uaa,,tRNA,,,MT,NC_015793.1,5111,5183,plus,0,,
8592,G,Nerodia sipedon,10964030,0,live,trnL-UAG,trnl-uag,,tRNA,,,MT,NC_015793.1,13013,13083,plus,0,,
8592,G,Nerodia sipedon,10964040,0,live,trnM-CAU,trnm-cau,,tRNA,,,MT,NC_015793.1,5253,5314,plus,0,,
8592,G,Nerodia sipedon,10964044,0,live,trnN-GUU,trnn-guu,,tRNA,,,MT,NC_015793.1,6473,6545,minus,0,,
8592,G,Nerodia sipedon,10964038,0,live,trnP-UGG,trnp-ugg,,tRNA,,,MT,NC_015793.1,16634,16694,minus,0,,
8592,G,Nerodia sipedon,10964039,0,live,trnQ-UUG,trnq-uug,,tRNA,,,MT,NC_015793.1,5184,5253,minus,0,,
8592,G,Nerodia sipedon,10964022,0,live,trnR-UCG,trnr-ucg,,tRNA,,,MT,NC_015793.1,11202,11265,plus,0,,
8592,G,Nerodia sipedon,10964029,0,live,trnS-GCT,trns-gct,,tRNA,,,MT,NC_015793.1,12954,13015,plus,0,,
8592,G,Nerodia sipedon,10964013,0,live,trnS-UGA,trns-uga,,tRNA,,,MT,NC_015793.1,8298,8364,minus,0,,
8592,G,Nerodia sipedon,10964037,0,live,trnT-UGU,trnt-ugu,,tRNA,,,MT,NC_015793.1,16567,16632,plus,0,,
8592,G,Nerodia sipedon,10964026,0,live,trnV-UAC,trnv-uac,,tRNA,,,MT,NC_015793.1,998,1061,plus,0,,
8592,G,Nerodia sipedon,10964042,0,live,trnW-UCA,trnw-uca,,tRNA,,,MT,NC_015793.1,6342,6406,minus,0,,
8592,G,Nerodia sipedon,10964011,0,live,trnY-GUU,trny-guu,,tRNA,,,MT,NC_015793.1,6641,6704,minus,0,,
28377,A,Anolis carolinensis,100556580,0,live,trpa1,trpa1,,transient receptor potential cation channel subfamily A member 1,transient receptor potential cation channel subfamily A member 1|transient receptor potential ankyrin 1,,4,NC_014779.1,33024069,33073062,minus,30,,
28377,A,Anolis carolinensis,100556438,0,live,trpc1,trpc1,,transient receptor potential cation channel subfamily C member 1,short transient receptor potential channel 1,,3,NC_014778.1,21732909,21760083,minus,13,,
28377,A,Anolis carolinensis,100559665,0,live,trpc3,trpc3,,transient receptor potential cation channel subfamily C member 3,short transient receptor potential channel 3,,5,NC_014780.1,138907568,139007727,plus,14,,
28377,A,Anolis carolinensis,100559243,0,live,trpc4,trpc4,,transient receptor potential cation channel subfamily C member 4,short transient receptor potential channel 4,,2,NC_014777.1,82098204,82274402,plus,11,,
28377,A,Anolis carolinensis,100553009,0,live,trpc5,trpc5,,transient receptor potential cation channel subfamily C member 5,short transient receptor potential channel 5,,Un,,,,,,,
28377,A,Anolis carolinensis,100554810,0,live,trpc6,trpc6,,transient receptor potential cation channel subfamily C member 6,short transient receptor potential channel 6,,3,NC_014778.1,192700130,192785700,plus,12,,
28377,A,Anolis carolinensis,100566378,0,live,trpc7,trpc7,,transient receptor potential cation channel subfamily C member 7,short transient receptor potential channel 7,,Un,,,,,,,
28377,A,Anolis carolinensis,100560540,0,live,trpm1,trpm1,,transient receptor potential cation channel subfamily M member 1,transient receptor potential cation channel subfamily M member 1,,Un,,,,,,,
28377,A,Anolis carolinensis,100556895,0,live,trpm2,trpm2,,transient receptor potential cation channel subfamily M member 2,transient receptor potential cation channel subfamily M member 2,,3,NC_014778.1,33691332,33741514,plus,34,,
103695,B,Pogona vitticeps,110081700,0,live,TRPM3,trpm3,,transient receptor potential cation channel subfamily M member 3,transient receptor potential cation channel subfamily M member 3,,Un,,,,,,,
64176,D,Podarcis muralis,114581974,0,live,TRPM4,trpm4,,transient receptor potential cation channel subfamily M member 4,transient receptor potential cation channel subfamily M member 4,,13,NC_041324.1,17675850,17720569,minus,25,,
103695,B,Pogona vitticeps,110076558,0,live,TRPM5,trpm5,,transient receptor potential cation channel subfamily M member 5,transient receptor potential cation channel subfamily M member 5,,Un,,,,,,,
103695,B,Pogona vitticeps,110075995,0,live,TRPM6,trpm6,,transient receptor potential cation channel subfamily M member 6,transient receptor potential cation channel subfamily M member 6,,Un,,,,,,,
28377,A,Anolis carolinensis,100559024,0,live,trpm7,trpm7,,transient receptor potential cation channel subfamily M member 7,transient receptor potential cation channel subfamily M member 7,,Un,,,,,,,
103695,B,Pogona vitticeps,110086114,0,live,TRPM8,trpm8,,transient receptor potential cation channel subfamily M member 8,transient receptor potential cation channel subfamily M member 8,,Un,,,,,,,
28377,A,Anolis carolinensis,100560102,0,live,trpv1,trpv1,,transient receptor potential cation channel subfamily V member 1,transient receptor potential cation channel subfamily V member 1,,Un,,,,,,,
103695,B,Pogona vitticeps,110087405,0,live,TRPV2,trpv2,,transient receptor potential cation channel subfamily V member 2,transient receptor potential cation channel subfamily V member 2,,Un,,,,,,,
103695,B,Pogona vitticeps,110087373,0,live,TRPV3,trpv3,,transient receptor potential cation channel subfamily V member 3,transient receptor potential cation channel subfamily V member 3,,Un,,,,,,,
103695,B,Pogona vitticeps,110083439,0,live,TRPV4,trpv4,,transient receptor potential cation channel subfamily V member 4,transient receptor potential cation channel subfamily V member 4,,Un,,,,,,,
8932,K,Columba livia,102096432,0,live,TRPV5,trpv5,"A306_05269, TRPV6",transient receptor potential cation channel subfamily V member 5,transient receptor potential cation channel subfamily V member 5|transient receptor potential cation channel subfamily V member 6,,Un,,,,,,,
9031,J,Gallus gallus,418307,0,live,TRPV6,trpv6,TRPV5,"transient receptor potential cation channel, subfamily V, member 6",transient receptor potential cation channel subfamily V member 6|transient receptor potential cation channel subfamily V member 5,,1,NC_006088.5,78604128,78637572,plus,16,,
9031,J,Gallus gallus,100310748,0,live,TSS,tss,,Tibia stress,,12 0-44 cM,12,,,,,,,
9031,J,Gallus gallus,427184,0,live,TTC33,ttc33,2900001O04RIK,tetratricopeptide repeat domain 33,tetratricopeptide repeat protein 33|osmosis responsive factor,,Z,NC_006127.5,12854247,12891685,minus,5,,
9031,J,Gallus gallus,396277,0,live,TTR,ttr,,transthyretin,transthyretin|TBPA|prealbumin,,2,NC_006089.5,106129430,106138303,plus,5,,
9031,J,Gallus gallus,396437,0,live,TXN,txn,,thioredoxin,thioredoxin|trx,,Z,NC_006127.5,66724107,66729464,minus,5,,
9031,J,Gallus gallus,395178,0,live,UBA7,uba7,"UBE1, UBE1L",ubiquitin-like modifier activating enzyme 7,ubiquitin-like modifier-activating enzyme 7|ubiquitin-activating enzyme E1 (A1S9T and BN75 temperature sensitivity complementing),,12,NC_006099.5,2849850,2856622,minus,23,,
9031,J,Gallus gallus,769274,0,live,UCN3,ucn3,,urocortin 3,urocortin-3|prepro-urocortin 3|urocortin 3 (stresscopin),,1,NC_006088.5,1845681,1852908,minus,2,,
9031,J,Gallus gallus,421804,0,live,UFL1,ufl1,,UFM1 specific ligase 1,E3 UFM1-protein ligase 1|E3 UFM1-protein transferase 1,,3,NC_006090.5,72810901,72832528,minus,19,,
9031,J,Gallus gallus,418894,0,live,UFM1,ufm1,UBFM1,ubiquitin fold modifier 1,ubiquitin-fold modifier 1,,1,NC_006088.5,172895467,172906501,minus,5,,
9031,J,Gallus gallus,422792,0,live,UGDH,ugdh,,UDP-glucose 6-dehydrogenase,UDP-glucose 6-dehydrogenase|UDP-Glc dehydrogenase|UDP-GlcDH|UDP-glucose dehydrogenase|UDPGDH,,4,NC_006091.5,69256698,69275154,plus,13,,
9031,J,Gallus gallus,422327,0,live,UPRT,uprt,,uracil phosphoribosyltransferase homolog,uracil phosphoribosyltransferase homolog|UMP pyrophosphorylase|UPRTase|uracil phosphoribosyltransferase (FUR1) homolog,,4,NC_006091.5,12557477,12569504,plus,7,,
9238,K,Pygoscelis adeliae,103918920,0,live,USP19,usp19,,ubiquitin specific peptidase 19,ubiquitin carboxyl-terminal hydrolase 19,,Un,,,,,,,
64176,D,Podarcis muralis,114589903,0,live,UTP18,utp18,,UTP18 small subunit processome component,U3 small nucleolar RNA-associated protein 18 homolog,,2,NC_041313.1,30510152,30522275,minus,15,,
9031,J,Gallus gallus,396422,0,live,VCL,vcl,,vinculin,vinculin|meta-vinculin|metavinculin|vinc 1,,6,NC_006093.5,16240141,16296227,minus,22,,
9031,J,Gallus gallus,395909,0,live,VEGFA,vegfa,VEGF,vascular endothelial growth factor A,vascular endothelial growth factor A|VEGF-A|VPF|vascular permeability factor,,3,NC_006090.5,30775995,30795873,minus,8,,
9031,J,Gallus gallus,396154,0,live,VLDLR,vldlr,"LR8, VLDL",very low density lipoprotein receptor,very low-density lipoprotein receptor|VLDL receptor|VLDL-R|VTG receptor|very low density lipoprotein (VLDL)/vitellogenin receptor|vitellogenin receptor,,Z,NC_006127.5,26557390,26572231,plus,19,,
28377,A,Anolis carolinensis,100566554,0,live,wdfy3,wdfy3,,WD repeat and FYVE domain containing 3,WD repeat and FYVE domain-containing protein 3,,5,NC_014780.1,43919733,44064791,minus,67,,
35019,G,Thamnophis sirtalis,106551202,0,live,WDR73,wdr73,,WD repeat domain 73,WD repeat-containing protein 73,,Un,,,,,,,
8496,I,Alligator mississippiensis,102558683,0,live,WFS1,wfs1,"Y1Q_0021391, wolframin",wolframin ER transmembrane glycoprotein,wolframin,,Un,,,,,,,
103695,B,Pogona vitticeps,110076681,0,live,WNK1,wnk1,,WNK lysine deficient protein kinase 1,serine/threonine-protein kinase WNK1,,Un,,,,,,,
28377,A,Anolis carolinensis,100555022,0,live,wnk2,wnk2,,WNK lysine deficient protein kinase 2,serine/threonine-protein kinase WNK2,,Un,,,,,,,
28377,A,Anolis carolinensis,100566531,0,live,wnk3,wnk3,,WNK lysine deficient protein kinase 3,serine/threonine-protein kinase WNK3,,1,NC_014776.1,205359516,205498280,plus,23,,
28377,A,Anolis carolinensis,100552138,0,live,wnk4,wnk4,,WNK lysine deficient protein kinase 4,serine/threonine-protein kinase WNK4,,6,NC_014781.1,62189757,62261290,plus,20,,
9031,J,Gallus gallus,395562,0,live,WNT11,wnt11,,Wnt family member 11,"protein Wnt-11|Wnt-11 protein|wingless-type MMTV integration site family, member 11",,1,NC_006088.5,195311154,195346046,plus,6,,
9031,J,Gallus gallus,395561,0,live,WNT4,wnt4,,Wnt family member 4,protein Wnt-4|Wnt-4 protein|wingless-type MMTV integration site family member 4,,21,NC_006108.5,6313309,6325046,plus,5,,
103695,B,Pogona vitticeps,110089414,0,live,WSCD1,wscd1,,WSC domain containing 1,WSC domain-containing protein 1,,Un,,,,,,,
